news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
922,Tributes paid to girl who died following medical episode at school,"'Perfect miracle' girl Olivia-Grace died after medical episode at Penrhys Primary School  BBCGirl, 8, dies after ‘freak accident’ at primary school  The TelegraphTributes paid to girl who died following medical episode at school  The IndependentPupil aged eight dies as police called to Welsh primary school  Wales OnlineGirl, 8, dies after medic",EU,Technology,6,neutral,https://www.msn.com/en-us/family-and-relationships/parenting/tributes-paid-to-girl-who-died-following-medical-episode-at-school/ar-AA1OhtCv,,"'Perfect miracle' girl Olivia-Grace died after medical episode at Penrhys Primary School  BBCGirl, 8, dies after ‘freak accident’ at primary school  The TelegraphTributes paid to girl who died following medical episode at school  The IndependentPupil aged eight dies as police called to Welsh primary school  Wales OnlineGirl, 8, dies after medic",,2025-10-11 11:23:15+00:00,msn.com,,503,,,3,252
937,Tony Blair met Jeffrey Epstein while in Downing Street - MSN,"Tony Blair met Jeffrey Epstein in No 10 on advice of Peter Mandelson, documents reveal  The GuardianTony Blair met Jeffrey Epstein while prime minister  BBCTony Blair met Jeffrey Epstein in Downing Street  The TelegraphTony Blair met with Jeffrey Epstein while he was prime minister, new documents reveal  The IndependentTony Blair met Epstein in Downing Street in 2002, a",EU,Technology,6,neutral,https://www.msn.com/en-us/politics/international-relations/tony-blair-met-jeffrey-epstein-while-in-downing-street/ar-AA1OgRVs,,"Tony Blair met Jeffrey Epstein in No 10 on advice of Peter Mandelson, documents reveal  The GuardianTony Blair met Jeffrey Epstein while prime minister  BBCTony Blair met Jeffrey Epstein in Downing Street  The TelegraphTony Blair met with Jeffrey Epstein while he was prime minister, new documents reveal  The IndependentTony Blair met Epstein in Downing Street in 2002, a",,2025-10-11 11:08:00+00:00,msn.com,,507,,,3,253
898,"Catholics in Kenya Declares Immediate Change in Altar Wine: ""Becoming a Favourite Drink In Bars"" - Legit.ng",Bus,EU,Financial Services,6,neutral,https://www.legit.ng/world/africa/1678032-catholic-kenya-declares-immediate-change-altar-wine-a-favourite-drink-bars/,https://www.legit.ng/world/africa/1678032-catholic-kenya-declares-immediate-change-altar-wine-a-favourite-drink-bars/,,,2025-10-11 11:04:26+00:00,legit.ng,,515,,https://www.legit.ng/world/africa/1678032-catholic-kenya-declares-immediate-change-altar-wine-a-favourite-drink-bars/,3,254
931,Israel and Hamas will exchange hostages and prisoners after agreeing to a pause in the war in Gaza,Israel moves prisoners ahead of exchange Gaza; Hamas official says disarmament ‘out of the question’ – live  The GuardianIsrael refuses to release ‘Palestinian Mandela’  The TelegraphIsrael rejects freeing from prison the most popular Palestinian leader  AP NewsWhat would Palestinians' most popular leader do if freed? No one knows  Euronews.comIsrael publishes list of 250 security prisoners slated for release as part of Gaza ,EU,Financial Services,6,neutral,https://www.msn.com/en-us/politics/government/israel-and-hamas-will-exchange-hostages-and-prisoners-after-agreeing-to-1st-phase-of-gaza-peace-plan/ar-AA1O7KiU,,Israel moves prisoners ahead of exchange Gaza; Hamas official says disarmament ‘out of the question’ – live  The GuardianIsrael refuses to release ‘Palestinian Mandela’  The TelegraphIsrael rejects freeing from prison the most popular Palestinian leader  AP NewsWhat would Palestinians' most popular leader do if freed? No one knows  Euronews.comIsrael publishes list of 250 security prisoners slated for release as part of Gaza ,,2025-10-11 07:43:00+00:00,msn.com,,505,,,3,255
943,Man shot by police after ‘making threats to kill’,Man shot by Met Police after making threats to kill  BBCView Ful,EU,Technology,6,neutral,https://www.msn.com/en-gb/crime/general/man-shot-by-police-after-making-threats-to-kill/ar-AA1Oelys,,Man shot by Met Police after making threats to kill  BBCView Ful,,2025-10-11 07:31:48+00:00,msn.com,,509,,,3,256
1069,Gaza ceasefire: Who are the 20 living hostages set to be freed by Hamas before Monday night?,"Who are the 20 hostages believed alive and expected to be freed from Gaza?  The Guardian'We are inventing captivity medicine': Hospital prepares for freed Israeli hostages  BBCWho Are the Hostages Believed Alive in Gaza?  The New York TimesRelease of hostages set to begin Monday morning, Hamas and Israel say  The Times of IsraelAll the hostages believed to be alive and who are ",EU,Healthcare,6,neutral,https://www.msn.com/en-gb/news/world/gaza-ceasefire-who-are-the-20-living-hostages-set-to-be-freed-by-hamas-before-monday-night/ar-AA1Oe9yi,,"Who are the 20 hostages believed alive and expected to be freed from Gaza?  The Guardian'We are inventing captivity medicine': Hospital prepares for freed Israeli hostages  BBCWho Are the Hostages Believed Alive in Gaza?  The New York TimesRelease of hostages set to begin Monday morning, Hamas and Israel say  The Times of IsraelAll the hostages believed to be alive and who are ",,2025-10-11 06:00:00+00:00,msn.com,,555,,,3,257
1243,"'War is over' in Gaza, Trump says on way to Middle East",‘The war is over’: Donald Trump heads for Middle East to mark Gaza ceasefire; calls it ‘very special time  The Times of IndiaGaza City clashes between Hamas and clan members leave 27 dead  BBCTrump declares Gaza war over on way to Israel  The HinduGaza ceasefire live: Israeli hostages due to be released as Trump says ‘war is over’ and flies to Middle East  The GuardianPresident Travels to Israel for Hostage Re,India,Financial Services,6,neutral,https://www.yahoo.com/news/articles/war-over-gaza-trump-says-213102953.html,,‘The war is over’: Donald Trump heads for Middle East to mark Gaza ceasefire; calls it ‘very special time  The Times of IndiaGaza City clashes between Hamas and clan members leave 27 dead  BBCTrump declares Gaza war over on way to Israel  The HinduGaza ceasefire live: Israeli hostages due to be released as Trump says ‘war is over’ and flies to Middle East  The GuardianPresident Travels to Israel for Hostage Re,,2025-10-12 21:35:00+00:00,yahoo.com,,626,,,1,258
1249,Durgapur 'gang rape': BJP leaders leave out non-Muslim name from list ...,Durgapur 'gang rape': BJP leaders leave out non-Muslim name from list of accused; give communal spin to crime  altnews.inBengal CM Mamata faces backlash over remarks on women safety  The Hindu3 held for Odisha MBBS student's gang rape near medical college in Bengal  The Times of IndiaBengal Gang Rape Horror: TMC Woman MP Offers Bizarre Gang Rape Justification  India Today‘Her life in danger’: Why Bengal rape survivor's father wants her shifted t,India,Healthcare,6,neutral,https://www.altnews.in/durgapur-gang-rape-bjp-leaders-leave-out-non-muslim-name-from-list-of-accused-give-communal-spin-to-crime/,https://www.altnews.in/wp-content/uploads/2025/10/Copy-of-Feature-Image-Template-15.jpg,Durgapur 'gang rape': BJP leaders leave out non-Muslim name from list of accused; give communal spin to crime  altnews.inBengal CM Mamata faces backlash over remarks on women safety  The Hindu3 held for Odisha MBBS student's gang rape near medical college in Bengal  The Times of IndiaBengal Gang Rape Horror: TMC Woman MP Offers Bizarre Gang Rape Justification  India Today‘Her life in danger’: Why Bengal rape survivor's father wants her shifted t,,2025-10-12 17:13:36+00:00,altnews.in,,628,,https://www.altnews.in/wp-content/uploads/2025/10/Copy-of-Feature-Image-Template-15.jpg,1,259
1255,Canadian FM Anita Anand arrives in India for 1st official visit as both countries seek to reset ties,"Canadian FM Anita Anand in India: Meeting with EAM Jaishankar, trade talks - what's on the cards  The Times of IndiaCanadian Foreign Minister Anita Anand arrives in Delhi, set to meet Jaishankar on October 13  The HinduIndia, Canada Trade Ministers Discuss Ways To Strengthen Economic Ties  NDTVCanada Foreign Minister arrives, to meet Jaishankar, Piyush Goyal today  The Indian ExpressCanadian FM Anita Anand arrives in India for 1st official visit as both countries seek to re",India,Technology,6,neutral,https://www.msn.com/en-in/politics/government/canadian-fm-anita-anand-arrives-in-india-for-1st-official-visit-as-both-countries-seek-to-reset-ties/ar-AA1OkswV,,"Canadian FM Anita Anand in India: Meeting with EAM Jaishankar, trade talks - what's on the cards  The Times of IndiaCanadian Foreign Minister Anita Anand arrives in Delhi, set to meet Jaishankar on October 13  The HinduIndia, Canada Trade Ministers Discuss Ways To Strengthen Economic Ties  NDTVCanada Foreign Minister arrives, to meet Jaishankar, Piyush Goyal today  The Indian ExpressCanadian FM Anita Anand arrives in India for 1st official visit as both countries seek to re",,2025-10-12 16:34:00+00:00,msn.com,,631,,,1,260
1237,India sends Minister to Egypt for Gaza summit - The Hindu,"India sends Minister to Egypt for Gaza summit  The HinduIsrael To Sit Out Gaza Peace Summit Hosted By Trump And Egypt's Sisi  NDTVPM Modi invited to Gaza summit, MoS to attend  The Times of IndiaPM Modi gets invite from Egypt's Sisi for Gaza peace meet co-chaired by Trump  India TodayTrump, Sissi to chair Gaza summit in Egypt; Abbas to attend; Israel, Hamas not inv",India,Technology,6,neutral,https://www.thehindu.com/news/national/india-sends-minister-as-sisi-invites-modi-to-us-egypt-gaza-peace-signing-ceremony/article70155567.ece,https://th-i.thgim.com/public/news/national/xll4cm/article70156199.ece/alternates/LANDSCAPE_1200/G3E0Hl0XIAAWPpN.jpg,"India sends Minister to Egypt for Gaza summit  The HinduIsrael To Sit Out Gaza Peace Summit Hosted By Trump And Egypt's Sisi  NDTVPM Modi invited to Gaza summit, MoS to attend  The Times of IndiaPM Modi gets invite from Egypt's Sisi for Gaza peace meet co-chaired by Trump  India TodayTrump, Sissi to chair Gaza summit in Egypt; Abbas to attend; Israel, Hamas not inv",,2025-10-12 15:10:00+00:00,thehindu.com,,625,,https://th-i.thgim.com/public/news/national/xll4cm/article70156199.ece/alternates/LANDSCAPE_1200/G3E0Hl0XIAAWPpN.jpg,1,261
1246,"Bihar Polls 2025: HAM leader Jitan Ram Manjhi welcomes NDA seat-sharing formula, says ‘Have no complaints’","Bihar Polls 2025: NDA Announces Seat-Sharing; BJP, JDU To Contest On....  Zee Newsबिहार में JDU और बीजेपी अब 'जुड़वा भाई', 20 साल बाद बराबर सीटों पर लड़ेंगे... NDA के सीट बंटवारे में चिराग ने मारी बाजी  AajTakबिहार चुनाव: बीजेपी-जेडीयू 101-101 सीटों पर लड़ेंगी चुनाव, एलजेपी (आर) को मिलीं 29 सीटें - BBC News हिंदी  BBCजीतनराम मांझी पलटे, पहले कहा- संतुष्ट हैं, अब बोले- कम सीट का खामियाजा भुगतना पड़ेगा  Hindustanकैसे माने चिराग पासवान? BJP ने नहीं मानी जेडीयू की ये मांग… पढ़िए NDA में सीट बंटवारे क",India,Telecom,7.5,neutral,https://news24online.com/india/bihar-polls-2025-ham-leader-union-minister-jitan-ram-manjhi-welcomes-nda-seat-sharing-formula-says-have-no-complaints/650194/,https://news24online.com/wp-content/uploads/2025/10/jitan-Ram-Manjhi-1.jpg,"Bihar Polls 2025: NDA Announces Seat-Sharing; BJP, JDU To Contest On....  Zee Newsबिहार में JDU और बीजेपी अब 'जुड़वा भाई', 20 साल बाद बराबर सीटों पर लड़ेंगे... NDA के सीट बंटवारे में चिराग ने मारी बाजी  AajTakबिहार चुनाव: बीजेपी-जेडीयू 101-101 सीटों पर लड़ेंगी चुनाव, एलजेपी (आर) को मिलीं 29 सीटें - BBC News हिंदी  BBCजीतनराम मांझी पलटे, पहले कहा- संतुष्ट हैं, अब बोले- कम सीट का खामियाजा भुगतना पड़ेगा  Hindustanकैसे माने चिराग पासवान? BJP ने नहीं मानी जेडीयू की ये मांग… पढ़िए NDA में सीट बंटवारे क",,2025-10-12 13:03:31+00:00,news24online.com,,627,,https://news24online.com/wp-content/uploads/2025/10/jitan-Ram-Manjhi-1.jpg,1,262
1252,"Taliban claims killing 58 Pakistani soldiers in retaliatory strikes, says ‘Will not leave any attack unanswered’","Afghan Taliban says Pakistani troops killed in 'retaliatory' border attacks  BBC""58 Pak Soldiers Killed"": Taliban's Big Claim And A Warning After Strikes  NDTV'If peace efforts don't succeed ... ': Afghanistan's big warning for Pakistan; Torkham border crossing cl  The Times of IndiaAfghanistan claims 58 Pakistani soldiers killed in clashes; border closed  The Hindu23 Pakistani troops, over 200 Taliban fighters killed in border clashes: Pak",India,Technology,6,neutral,https://news24online.com/world/afghanistan-taliban-claims-killing-58-pakistani-soldiers-in-retaliatory-strikes-says-will-not-leave-any-attack-unanswered/650147/,https://news24online.com/wp-content/uploads/2025/10/Taliban.jpg,"Afghan Taliban says Pakistani troops killed in 'retaliatory' border attacks  BBC""58 Pak Soldiers Killed"": Taliban's Big Claim And A Warning After Strikes  NDTV'If peace efforts don't succeed ... ': Afghanistan's big warning for Pakistan; Torkham border crossing cl  The Times of IndiaAfghanistan claims 58 Pakistani soldiers killed in clashes; border closed  The Hindu23 Pakistani troops, over 200 Taliban fighters killed in border clashes: Pak",,2025-10-12 11:58:23+00:00,news24online.com,,629,,https://news24online.com/wp-content/uploads/2025/10/Taliban.jpg,1,263
